,ASIN,customer,ratings,title
1426,0226309045,APKNOEE5V7S6P,5,In the Arms of Africa: The Life of Colin Turnbull
1427,0226309045,A2PQHF0N7Q6R2R,5,In the Arms of Africa: The Life of Colin Turnbull
1428,0226309045,A3RZ20VU2U7DQI,4,In the Arms of Africa: The Life of Colin Turnbull
1429,0226309045,A3RVPDV1WYS1EK,5,In the Arms of Africa: The Life of Colin Turnbull
1430,0226309045,A3UMNJ1WCH406D,5,In the Arms of Africa: The Life of Colin Turnbull
1431,0226309045,A26Z8MYDUO8YPJ,2,In the Arms of Africa: The Life of Colin Turnbull
1432,0226309045,A2LYZ9P93B1DCV,2,In the Arms of Africa: The Life of Colin Turnbull
1433,0226309045,AP58PMNBAZ0HL,4,In the Arms of Africa: The Life of Colin Turnbull
1434,0226309045,A3AXKD1YISP7JJ,3,In the Arms of Africa: The Life of Colin Turnbull
1435,0385332998,A1SVSPWWR71WYM,4,Total Immersion
1436,0385332998,A12MOYPCEJUGW6,3,Total Immersion
1437,0385332998,A3H651MIITKEVX,5,Total Immersion
1438,0385332998,A12NDI41W7EIIH,1,Total Immersion
1439,1560799501,ACBHM53B03WZH,4,Peterson's Toefl Word Flash: The Quick Way to Build Vocabulary Power (Toefl Flash Series)
1440,B00000IBNZ,A1K22WNUPTSLZB,4,"Clamp School Detectives, Vol. 1: Eps 1-4"
1441,B00000IBNZ,A11PCFGPDPVRCK,3,"Clamp School Detectives, Vol. 1: Eps 1-4"
1442,B00000IBNZ,A3UN6WX5RRO2AG,5,"Clamp School Detectives, Vol. 1: Eps 1-4"
1443,0471394327,A15MYKZ8RU3WUF,5,Lafayette
1444,0471394327,A3EKH6QGAMSUN8,5,Lafayette
1445,0471394327,A2KNS6FN9Y63JQ,5,Lafayette
1446,0471394327,A2BA9B6ZH1M66V,5,Lafayette
1447,0471394327,A37Y8G7IF96PDH,5,Lafayette
1448,0471394327,A39QXHD24VMQFA,5,Lafayette
1449,0471394327,A2VC881UIUMDIM,5,Lafayette
1450,0471394327,A1IHIADNDP0I9A,5,Lafayette
1451,0064470954,ATVPDKIKX0DER,5,Cherokee Bat and the Goat Guys (Weetzie Bat)
1452,0064470954,A1SK8M4DWBM04M,4,Cherokee Bat and the Goat Guys (Weetzie Bat)
1453,0064470954,AWX57K3KI3B7K,5,Cherokee Bat and the Goat Guys (Weetzie Bat)
1454,0064470954,A1CAYKWDQIHT2U,3,Cherokee Bat and the Goat Guys (Weetzie Bat)
1455,0064470954,A2IN0BE2VXMXJ9,5,Cherokee Bat and the Goat Guys (Weetzie Bat)
1456,0064470954,A2WZON0QPX7C9X,5,Cherokee Bat and the Goat Guys (Weetzie Bat)
1457,0064470954,A3UN6WX5RRO2AG,4,Cherokee Bat and the Goat Guys (Weetzie Bat)
1458,0064470954,A3JUXUR8NYHGML,5,Cherokee Bat and the Goat Guys (Weetzie Bat)
1459,0064470954,A3MMX0D8RQ26FE,4,Cherokee Bat and the Goat Guys (Weetzie Bat)
1460,0064470954,A28JIARB2LMYCF,3,Cherokee Bat and the Goat Guys (Weetzie Bat)
1461,0064470954,AD8SRCRULI8HF,5,Cherokee Bat and the Goat Guys (Weetzie Bat)
1462,0064470954,AP2MO1FYSPTI1,4,Cherokee Bat and the Goat Guys (Weetzie Bat)
1463,0838514944,APEB9CG8KSYM0,4,Current Diagnosis & Treatment in Infectious Diseases
1464,0838514944,A39FETL3PAXAS9,4,Current Diagnosis & Treatment in Infectious Diseases
1465,0415276322,A26MUE0DN780SN,5,Science and Poetry
1466,0415276322,A3BDC0UK5W3D0O,4,Science and Poetry
1467,B00000IC8Z,ATVPDKIKX0DER,3,"Avengers '67 - Set 1, Vols. 1 & 2"
1468,B00000IC8Z,A1MD4HVSMEQ4O8,5,"Avengers '67 - Set 1, Vols. 1 & 2"
1469,B00000IC8Z,A8Q7TQR7X9BM3,5,"Avengers '67 - Set 1, Vols. 1 & 2"
1470,B00000IC8Z,A2WO7XFSRLK2TV,5,"Avengers '67 - Set 1, Vols. 1 & 2"
1471,B00000IC8Z,A28RXZ72BE0UQC,5,"Avengers '67 - Set 1, Vols. 1 & 2"
1472,B00000IC8Z,A3LRW4BQ7MSRBQ,5,"Avengers '67 - Set 1, Vols. 1 & 2"
1473,B00000IC8Z,AE3Y35ICZYY2A,5,"Avengers '67 - Set 1, Vols. 1 & 2"
1474,B00000IC8Z,A7Y6AVS576M03,5,"Avengers '67 - Set 1, Vols. 1 & 2"
1475,B00000IC8Z,A37UPPF989N4EB,5,"Avengers '67 - Set 1, Vols. 1 & 2"
1476,B00000IC8Z,A2KO9BQW3MPIVT,5,"Avengers '67 - Set 1, Vols. 1 & 2"
1477,B00000IC8Z,A3GQKB1KF0CRPE,5,"Avengers '67 - Set 1, Vols. 1 & 2"
1478,B00000IC8Z,A29COAL60SB48B,5,"Avengers '67 - Set 1, Vols. 1 & 2"
1479,B00000IC8Z,A20EEWWSFMZ1PN,5,"Avengers '67 - Set 1, Vols. 1 & 2"
1480,0299183106,AX7QWIBD9YVV8,5,Cracked Sidewalks and French Pastry: The Wit and Wisdom of Al McGuire
1481,0299183106,A3JPBL5OJKG0VQ,4,Cracked Sidewalks and French Pastry: The Wit and Wisdom of Al McGuire
1482,0299183106,ALRIYYV5W8965,5,Cracked Sidewalks and French Pastry: The Wit and Wisdom of Al McGuire
1483,0299183106,ATL3Z2KHA3O9K,5,Cracked Sidewalks and French Pastry: The Wit and Wisdom of Al McGuire
1484,0299183106,A1EMC4TJJVAHEX,4,Cracked Sidewalks and French Pastry: The Wit and Wisdom of Al McGuire
1485,0299183106,A10L98R8IF760S,5,Cracked Sidewalks and French Pastry: The Wit and Wisdom of Al McGuire
1486,0299183106,A121KILIQOOR26,4,Cracked Sidewalks and French Pastry: The Wit and Wisdom of Al McGuire
1487,1858600073,A365GNCBL4JP6H,5,They Walked With Jesus: Past Life Experience With Christ
1488,1858600073,ATVPDKIKX0DER,5,They Walked With Jesus: Past Life Experience With Christ
1489,1858600073,A16F98Q7HQYANV,5,They Walked With Jesus: Past Life Experience With Christ
1490,1858600073,A30S8W045J6PNR,5,They Walked With Jesus: Past Life Experience With Christ
1491,1858600073,A1Q1KEOAI1TUIU,5,They Walked With Jesus: Past Life Experience With Christ
1492,B00000IC8F,A37W0TKQ3HW3HL,5,Africa Screams/Jack & The Bean
1493,B00000IC8F,AYO74WPH3B6NS,4,Africa Screams/Jack & The Bean
1494,B00000IC8F,A375OT7C8ZJCNU,1,Africa Screams/Jack & The Bean
1495,B00000IC8F,A14V94PXMUI7Z1,5,Africa Screams/Jack & The Bean
1496,B00000IC8F,ATVPDKIKX0DER,5,Africa Screams/Jack & The Bean
1497,B00000IC8F,A125PQE515J3JZ,3,Africa Screams/Jack & The Bean
1498,B00000IC8F,A2JRDOWO0MKNNT,1,Africa Screams/Jack & The Bean
1499,B00000IC8F,A2W00XKTTF1G0Z,4,Africa Screams/Jack & The Bean
1500,B00000IC8F,A14W8MF7SJWC4X,5,Africa Screams/Jack & The Bean
1501,B00000IC8F,A1SEE3N1HSRJGP,1,Africa Screams/Jack & The Bean
1502,B00000IC8F,AOK51PED51KHN,4,Africa Screams/Jack & The Bean
1503,B00000IC8F,A14VJRWHDR5IUZ,5,Africa Screams/Jack & The Bean
1504,B00000IC8N,A3JRYY4UJIF8WW,5,Barney: Sing and Dance with Barney
1505,0788194607,A2VE83MZF98ITY,4,Legacy: The Search for Ancient Cultures
1506,B00000IC8L,A2SR37OYFOB5C7,1,"W.C. Fields, Vol. 1 & 2"
1507,B00000IC8L,AYR01NP1LAY1I,1,"W.C. Fields, Vol. 1 & 2"
1508,B00000IC8L,AC96OOATCXSIR,1,"W.C. Fields, Vol. 1 & 2"
1509,B00000IC8L,ATVPDKIKX0DER,1,"W.C. Fields, Vol. 1 & 2"
1510,B00000IC8L,A2O36MVJBTTX7,1,"W.C. Fields, Vol. 1 & 2"
1511,B00000IC8L,A375OT7C8ZJCNU,1,"W.C. Fields, Vol. 1 & 2"
1512,B00000IC8L,AOUVCY8QPJLR1,3,"W.C. Fields, Vol. 1 & 2"
1513,B00000IC8L,A34XGN6Q0E7IX5,5,"W.C. Fields, Vol. 1 & 2"
1514,B00000IC8L,A5DYTKIFTO8KQ,1,"W.C. Fields, Vol. 1 & 2"
1515,B00000IC8L,A2QC555G2AMLFU,2,"W.C. Fields, Vol. 1 & 2"
1516,B00000IC8L,A2YQ2BJEVSLOMZ,1,"W.C. Fields, Vol. 1 & 2"
1517,B00000IC8L,AQDTEJS8YD219,1,"W.C. Fields, Vol. 1 & 2"
1518,B00000IC8L,A2PAKB0NYQLCSG,1,"W.C. Fields, Vol. 1 & 2"
1519,B00000IC8L,A1DJK8RV3PZKN5,1,"W.C. Fields, Vol. 1 & 2"
1520,0465024769,A2V6OHS0N6NAJY,5,"The Rise of the Creative Class: And How It's Transforming Work, Leisure, Community and Everyday Life"
1521,0465024769,A2R280Z0XMB8R4,5,"The Rise of the Creative Class: And How It's Transforming Work, Leisure, Community and Everyday Life"
1522,0465024769,A2MQ8WRLHF3FHV,2,"The Rise of the Creative Class: And How It's Transforming Work, Leisure, Community and Everyday Life"
1523,0465024769,A12VLDRXARVSGN,4,"The Rise of the Creative Class: And How It's Transforming Work, Leisure, Community and Everyday Life"
1524,0465024769,A3BMBPRXL4X2QS,5,"The Rise of the Creative Class: And How It's Transforming Work, Leisure, Community and Everyday Life"
1525,0465024769,A2PQTTT1Q6T9SK,4,"The Rise of the Creative Class: And How It's Transforming Work, Leisure, Community and Everyday Life"
1526,0465024769,A3JHKYB8MFFCBL,4,"The Rise of the Creative Class: And How It's Transforming Work, Leisure, Community and Everyday Life"
1527,0465024769,AM3XXUA0H8P46,5,"The Rise of the Creative Class: And How It's Transforming Work, Leisure, Community and Everyday Life"
1528,0465024769,A351EOM8SNSCQL,5,"The Rise of the Creative Class: And How It's Transforming Work, Leisure, Community and Everyday Life"
1529,0465024769,A3GNG846G4EJX3,3,"The Rise of the Creative Class: And How It's Transforming Work, Leisure, Community and Everyday Life"
1530,0465024769,AGQ4EJXFVD64R,3,"The Rise of the Creative Class: And How It's Transforming Work, Leisure, Community and Everyday Life"
1531,0465024769,A28IPJIS15PCS9,5,"The Rise of the Creative Class: And How It's Transforming Work, Leisure, Community and Everyday Life"
1532,0465024769,ASX4F2WQTOIHL,2,"The Rise of the Creative Class: And How It's Transforming Work, Leisure, Community and Everyday Life"
1533,0465024769,A2MDOHH5TMP9UJ,4,"The Rise of the Creative Class: And How It's Transforming Work, Leisure, Community and Everyday Life"
1534,0465024769,AFGKBMQYD3PT5,1,"The Rise of the Creative Class: And How It's Transforming Work, Leisure, Community and Everyday Life"
1535,0465024769,ACVOFTEH7XUOD,2,"The Rise of the Creative Class: And How It's Transforming Work, Leisure, Community and Everyday Life"
1536,0465024769,A30KJYNNDBU08Z,4,"The Rise of the Creative Class: And How It's Transforming Work, Leisure, Community and Everyday Life"
1537,0465024769,A16S0CNPC88RXH,5,"The Rise of the Creative Class: And How It's Transforming Work, Leisure, Community and Everyday Life"
1538,0465024769,A1IMB8FTTTJN12,5,"The Rise of the Creative Class: And How It's Transforming Work, Leisure, Community and Everyday Life"
1539,0465024769,A2T47C5XF9FQI7,4,"The Rise of the Creative Class: And How It's Transforming Work, Leisure, Community and Everyday Life"
1540,0465024769,A2E156T53WXQWN,4,"The Rise of the Creative Class: And How It's Transforming Work, Leisure, Community and Everyday Life"
1541,0465024769,A1NATT3PN24QWY,4,"The Rise of the Creative Class: And How It's Transforming Work, Leisure, Community and Everyday Life"
1542,0465024769,A2HSTHSBTIFVJ3,2,"The Rise of the Creative Class: And How It's Transforming Work, Leisure, Community and Everyday Life"
1543,0465024769,A3IRPZD2X1TXJO,5,"The Rise of the Creative Class: And How It's Transforming Work, Leisure, Community and Everyday Life"
1544,0465024769,A3AUECYM0M0YSX,2,"The Rise of the Creative Class: And How It's Transforming Work, Leisure, Community and Everyday Life"
1545,0465024769,A1QC7EJTUMSHV8,5,"The Rise of the Creative Class: And How It's Transforming Work, Leisure, Community and Everyday Life"
1546,0465024769,AD6H85FGHPWOJ,5,"The Rise of the Creative Class: And How It's Transforming Work, Leisure, Community and Everyday Life"
1547,0465024769,A108OXPJU0I81K,2,"The Rise of the Creative Class: And How It's Transforming Work, Leisure, Community and Everyday Life"
1548,0465024769,A3HF9IHNXC21V5,1,"The Rise of the Creative Class: And How It's Transforming Work, Leisure, Community and Everyday Life"
1549,0465024769,A3JDVXY91NLB8T,4,"The Rise of the Creative Class: And How It's Transforming Work, Leisure, Community and Everyday Life"
1550,0465024769,A3FBU2QDUN0KFQ,4,"The Rise of the Creative Class: And How It's Transforming Work, Leisure, Community and Everyday Life"
1551,0465024769,A3P8Q09ROSC8Q8,5,"The Rise of the Creative Class: And How It's Transforming Work, Leisure, Community and Everyday Life"
1552,0465024769,A2TLN1WPFTHY24,1,"The Rise of the Creative Class: And How It's Transforming Work, Leisure, Community and Everyday Life"
1553,0465024769,A1QO76RZO5FHMG,4,"The Rise of the Creative Class: And How It's Transforming Work, Leisure, Community and Everyday Life"
1554,0465024769,A1LECWK5GJGGNL,2,"The Rise of the Creative Class: And How It's Transforming Work, Leisure, Community and Everyday Life"
1555,0465024769,A1PMBVCL8L0S4E,4,"The Rise of the Creative Class: And How It's Transforming Work, Leisure, Community and Everyday Life"
1556,0465024769,A2GELJZYV4E8OU,3,"The Rise of the Creative Class: And How It's Transforming Work, Leisure, Community and Everyday Life"
1557,0465024769,A1NSJ57FDW3INK,4,"The Rise of the Creative Class: And How It's Transforming Work, Leisure, Community and Everyday Life"
1558,0465024769,ABWK70URPXPIP,1,"The Rise of the Creative Class: And How It's Transforming Work, Leisure, Community and Everyday Life"
1559,0465024769,A3SZBWW8NOO2J3,2,"The Rise of the Creative Class: And How It's Transforming Work, Leisure, Community and Everyday Life"
1560,0465024769,A2P8T9V9EOJ8Z5,1,"The Rise of the Creative Class: And How It's Transforming Work, Leisure, Community and Everyday Life"
1561,0465024769,A1I8C7AR5TR3IE,4,"The Rise of the Creative Class: And How It's Transforming Work, Leisure, Community and Everyday Life"
1562,0465024769,A5OG3GT47UU6K,1,"The Rise of the Creative Class: And How It's Transforming Work, Leisure, Community and Everyday Life"
1563,0060195207,A17MS6UZODFZIW,5,"Too Loud, Too Bright, Too Fast, Too Tight:  What to Do If You Are Sensory Defensive in an Overstimulating World"
1564,0060195207,A120K3006EAT4R,5,"Too Loud, Too Bright, Too Fast, Too Tight:  What to Do If You Are Sensory Defensive in an Overstimulating World"
1565,0060195207,A2A88K5PZWF3YW,5,"Too Loud, Too Bright, Too Fast, Too Tight:  What to Do If You Are Sensory Defensive in an Overstimulating World"
1566,0060195207,A25T4LT9P4HLFP,5,"Too Loud, Too Bright, Too Fast, Too Tight:  What to Do If You Are Sensory Defensive in an Overstimulating World"
1567,0060195207,A6DCM4VWDOBB0,1,"Too Loud, Too Bright, Too Fast, Too Tight:  What to Do If You Are Sensory Defensive in an Overstimulating World"
1568,0060195207,A2RKFAU9957TZ6,4,"Too Loud, Too Bright, Too Fast, Too Tight:  What to Do If You Are Sensory Defensive in an Overstimulating World"
1569,0060195207,A3SLPK1ONDMPGM,5,"Too Loud, Too Bright, Too Fast, Too Tight:  What to Do If You Are Sensory Defensive in an Overstimulating World"
1570,0060195207,A38HE3WVG1E3EG,5,"Too Loud, Too Bright, Too Fast, Too Tight:  What to Do If You Are Sensory Defensive in an Overstimulating World"
1571,0768907152,ATVPDKIKX0DER,5,Words for Smart Test Takers (Academic Test Preparation Series)
1572,0768907152,A2Q4PGWWFXA696,5,Words for Smart Test Takers (Academic Test Preparation Series)
1573,0768907152,A1U564XCB1SSYC,4,Words for Smart Test Takers (Academic Test Preparation Series)
1574,0768907152,A1CQAPYCO1VOIV,5,Words for Smart Test Takers (Academic Test Preparation Series)
1575,6303454488,ATVPDKIKX0DER,5,Bob Dylan - MTV Unplugged
1576,6303454488,AI02P2C07ONOD,5,Bob Dylan - MTV Unplugged
1577,6303454488,A18QCG06NAI87V,5,Bob Dylan - MTV Unplugged
1578,6303454488,A2CZPM110DW516,3,Bob Dylan - MTV Unplugged
1579,6303454488,AGW055CRJ7TH6,5,Bob Dylan - MTV Unplugged
1580,6303454488,ARO3XRYBWVQIB,5,Bob Dylan - MTV Unplugged
1581,6303454488,A25BV31NWIDVR0,5,Bob Dylan - MTV Unplugged
1582,6303454488,A2RVLYRLSVPKL5,5,Bob Dylan - MTV Unplugged
1583,6303454488,A3BMFU3LCNC9MX,5,Bob Dylan - MTV Unplugged
1584,6303454488,A3JHQY01OLSLZR,2,Bob Dylan - MTV Unplugged
1585,6303454488,A2USVHVMB9KNEB,3,Bob Dylan - MTV Unplugged
1586,6303454488,A3FB39G3GFT1D9,1,Bob Dylan - MTV Unplugged
1587,6303454488,A3WJECGJEO5PL,3,Bob Dylan - MTV Unplugged
1588,6303454488,A1R73287A5YOUZ,4,Bob Dylan - MTV Unplugged
1589,6303454488,A3R6M4Z7WD6BVH,3,Bob Dylan - MTV Unplugged
1590,6303454488,A3KF4IP2MUS8QQ,5,Bob Dylan - MTV Unplugged
1591,6303454488,AQ8DU6XVA3USJ,5,Bob Dylan - MTV Unplugged
1592,1582700176,A14OJS0VWMOSWO,5,Dolphin Talk: An Animal Communicator Shares Her Connection
1593,1573229326,A2808L4U2O6WFL,4,How to Be Good
1594,1573229326,A23LFXYXAS77IS,4,How to Be Good
1595,1573229326,A1TULDWUIQ9KQH,3,How to Be Good
1596,1573229326,A29ZQ8726YVC4X,4,How to Be Good
1597,1573229326,A319KYEIAZ3SON,4,How to Be Good
1598,1573229326,A2U155JNVBJJDK,3,How to Be Good
1599,1573229326,AY0BROOCZRZ1,1,How to Be Good
1600,1573229326,A99D2BJMRSE9E,3,How to Be Good
1601,1573229326,AQGISDG8KML8W,4,How to Be Good
1602,1573229326,A19MLEHXMXNVWK,4,How to Be Good
1603,1573229326,AP1KTVL9XXZPF,5,How to Be Good
1604,1573229326,A1OL4KPWG2794I,2,How to Be Good
1605,1573229326,A1EMSE5MBTZDI0,4,How to Be Good
1606,1573229326,A1VQEAFW83OTG9,3,How to Be Good
1607,1573229326,AJLWD5ED3VFT0,4,How to Be Good
1608,1573229326,A3KOB9WR5LOIWO,4,How to Be Good
1609,1573229326,A4R8GJX3UZ1I,4,How to Be Good
1610,1573229326,A3RKP5OZBYHWA4,1,How to Be Good
1611,1573229326,A3IMO4A0HKQ1M6,1,How to Be Good
1612,1573229326,A2OJQNEWTOX9FN,2,How to Be Good
1613,1573229326,AYT4FJYVCHYLE,2,How to Be Good
1614,1573229326,AMWJXQK82AZ5S,4,How to Be Good
1615,1573229326,A2J0OTKXURKYSQ,5,How to Be Good
1616,1573229326,A1TJPMB7N776WS,3,How to Be Good
1617,1573229326,A1X010XRX7MEMG,3,How to Be Good
1618,1573229326,A2RMUH7O7PBYUL,3,How to Be Good
1619,1573229326,A3UC4C6JLR2IC0,3,How to Be Good
1620,1573229326,A2WSEDO5H8K4IG,2,How to Be Good
1621,1573229326,A2U61TA68U810W,4,How to Be Good
1622,1573229326,AYWIO6OYAGFGQ,3,How to Be Good
1623,1573229326,A20BN5TQOYSB4P,3,How to Be Good
1624,1573229326,A43HCOOORXMIY,1,How to Be Good
1625,1573229326,A1LMAD3NFQS6JB,3,How to Be Good
1626,1573229326,A2B9LAM5FEQBKU,4,How to Be Good
1627,1573229326,A3LP89QQSS5IXZ,5,How to Be Good
1628,1573229326,A34I1QG9D32KEW,3,How to Be Good
1629,1573229326,AVL8Q6NJIH28G,5,How to Be Good
1630,1573229326,A2PO2B9D7IVFXG,3,How to Be Good
1631,1573229326,A35ADRDNE6LW4C,4,How to Be Good
1632,1573229326,A31PR2CW4YL5J,3,How to Be Good
1633,1573229326,A3B1FXA8SQ104U,4,How to Be Good
1634,1573229326,A3BIFMT9SH4J48,5,How to Be Good
1635,1573229326,A1TW8A17G6SK9G,3,How to Be Good
1636,1573229326,A3KQ3838EZRJJD,3,How to Be Good
1637,1573229326,A1TVGLUHS7UFNW,2,How to Be Good
1638,1573229326,ATJHUC91QZ7P6,3,How to Be Good
1639,1573229326,A2BFCGJ1HY7826,5,How to Be Good
1640,1573229326,A2EHMNPCQRHR43,2,How to Be Good
1641,1573229326,AYKYFFCC49HVT,3,How to Be Good
1642,1573229326,A339Y6J6GJE6ZI,3,How to Be Good
1643,1573229326,A3P4H48GYGTQVN,5,How to Be Good
1644,1573229326,A73CNQ6K023RS,2,How to Be Good
1645,1573229326,A23L5Q4UPEBGE5,5,How to Be Good
1646,1573229326,A17QAS8K17V9EC,4,How to Be Good
1647,1573229326,A12NYWT51R78O7,2,How to Be Good
1648,1573229326,AVHBK2SJ6CJ1C,4,How to Be Good
1649,1573229326,A16DETGOCUO9QX,1,How to Be Good
1650,1573229326,ARYF8JUHY2S1X,4,How to Be Good
1651,1573229326,AFVZXRENIPMG8,3,How to Be Good
1652,1573229326,A2UV8IFKTXPMT9,1,How to Be Good
1653,1573229326,A23DBGPYXLNR7U,2,How to Be Good
1654,1573229326,A3EVPOB67GJGHE,1,How to Be Good
1655,1573229326,AJU34GQ2FSE2S,1,How to Be Good
1656,1573229326,A13TNK2OZX78PT,3,How to Be Good
1657,1573229326,A2BW8ZI352D37P,4,How to Be Good
1658,1573229326,A1F8GH7CR68P59,2,How to Be Good
1659,1573229326,A1K1P5YLB62W46,4,How to Be Good
1660,1573229326,AH1M9A3JTV7C3,4,How to Be Good
1661,1573229326,A1OLP7BO0CY6YN,4,How to Be Good
1662,1573229326,A1XHHQP47P0FU2,3,How to Be Good
1663,1573229326,A3R3WSSEIC46KT,2,How to Be Good
1664,1573229326,A60VFMOOQVWCM,3,How to Be Good
1665,1573229326,A234V0XP3TCLR,2,How to Be Good
1666,1573229326,A1MTVXPDSBKE60,2,How to Be Good
1667,1573229326,A2YNYEW8SUB5B3,3,How to Be Good
1668,1573229326,AEDM50YTJVHBS,1,How to Be Good
1669,1573229326,AELSTEJJO90M7,4,How to Be Good
1670,1573229326,A2WAGFNNS0GAGN,2,How to Be Good
1671,1573229326,A3NX280N5AUEDY,5,How to Be Good
1672,1573229326,AIL0H33IGIAS2,4,How to Be Good
1673,1573229326,A1JYOLEHTOY2KV,4,How to Be Good
1674,1573229326,AV9CTGUHSW1X2,3,How to Be Good
1675,1573229326,A1DJZTQUVEPORY,2,How to Be Good
1676,1573229326,A1NIEIENEWXCCQ,4,How to Be Good
1677,1573229326,AVR6LQ4Y57VO9,4,How to Be Good
1678,1573229326,A241A47G2ULY7C,3,How to Be Good
1679,1573229326,A39837HXPWMKSU,3,How to Be Good
1680,1573229326,ATWVC3WQOZSFS,3,How to Be Good
1681,1573229326,A5RMMDNX8FBFR,2,How to Be Good
1682,1573229326,ALXSXFX2YEXTK,3,How to Be Good
1683,1573229326,A2BNE8W19Q61DK,5,How to Be Good
1684,1573229326,A2UEEPCZC8YXED,3,How to Be Good
1685,1573229326,A19WX067EX7DBT,3,How to Be Good
1686,1573229326,A19N3GRTJ0S8J8,4,How to Be Good
1687,1573229326,A1JFCISQ904MQE,3,How to Be Good
1688,1573229326,A12QX5VCTPUO61,2,How to Be Good
1689,1573229326,A1UT01TU53Q5NV,5,How to Be Good
1690,1573229326,A34974VMNZKRAT,3,How to Be Good
1691,1573229326,A3D9VXSUDX8J36,4,How to Be Good
1692,1573229326,AER29M11HQKOB,5,How to Be Good
1693,1573229326,A1QLAZXG47SIJ4,1,How to Be Good
1694,1573229326,A2FEOM8RKCBI7L,1,How to Be Good
1695,1573229326,ATA59I9ERX99B,4,How to Be Good
1696,1573229326,A10L0GH9RZ04GW,1,How to Be Good
1697,1573229326,A2LSGO83D82U1,1,How to Be Good
1698,1573229326,A34S92CYB783L5,5,How to Be Good
1699,1573229326,AM66MDMCMTQZ3,4,How to Be Good
1700,1573229326,A3R352SRU0BBZX,3,How to Be Good
1701,1573229326,A254Y7H76E9Y54,4,How to Be Good
1702,1573229326,A1WEMAXZ2VK3UH,4,How to Be Good
1703,1573229326,A37R29SXGLW4JI,4,How to Be Good
1704,1573229326,A1LIMYTAYEMK09,4,How to Be Good
1705,1573229326,A2EHCCBJXCAF37,2,How to Be Good
1706,1573229326,AHZ3OEGNJ00AW,2,How to Be Good
1707,1573229326,AC1K4OQOZ90RS,3,How to Be Good
1708,1573229326,A2N58IWHB1T0DA,5,How to Be Good
1709,1573229326,AQVJKBGGFX39Z,2,How to Be Good
1710,1573229326,A2P3IZPG7ZJH6B,3,How to Be Good
1711,1573229326,ABS2OTS39F3NI,5,How to Be Good
1712,1573229326,A3155V2C06XMV8,1,How to Be Good
1713,1573229326,A1LW3K3P6MZ7NU,1,How to Be Good
1714,1573229326,A3KYXZRGTUGTSU,5,How to Be Good
1715,1573229326,A3O1VCUZ978692,3,How to Be Good
1716,1573229326,A234LE43I0UJ1J,3,How to Be Good
1717,1573229326,A34BGGS8OSWVJE,3,How to Be Good
1718,1573229326,A227TY3FDIBI2Q,3,How to Be Good
1719,1573229326,A2O4FOEWH1V9CZ,4,How to Be Good
1720,1573229326,A309K9FZMC3BF4,4,How to Be Good
1721,1573229326,A17LCI1WY5AUSE,5,How to Be Good
1722,1573229326,A311NAIRZC7EGO,2,How to Be Good
1723,1573229326,A2GUT9EBANA11A,3,How to Be Good
1724,1573229326,A2MULCX9K5ODC4,3,How to Be Good
1725,1573229326,A166XNE3G3EZAI,5,How to Be Good
1726,1573229326,AV0OBG2SS1I1R,5,How to Be Good
1727,1573229326,A1HS3AU1DBRKSG,3,How to Be Good
1728,1573229326,A2CPYEKXM6F26M,3,How to Be Good
1729,1573229326,A2YF4ZMECJVLK9,2,How to Be Good
1730,1573229326,AP8AUHUUYL34A,5,How to Be Good
1731,1573229326,ACY5PN4KN3UJN,3,How to Be Good
1732,1573229326,A111BH1GN0D33Z,4,How to Be Good
1733,1573229326,A2445ZZONR9A6B,3,How to Be Good
1734,1573229326,A2D7J2K57YIC6C,4,How to Be Good
1735,1573229326,AUM3YMZ0YRJE0,2,How to Be Good
1736,1573229326,A2B21POKQ3N09H,3,How to Be Good
1737,1573229326,A2EKMRM56D5WTW,5,How to Be Good
1738,1573229326,AJAGOM31E0R6I,3,How to Be Good
1739,1573229326,AU3RP4LY9HPEX,2,How to Be Good
1740,1573229326,A3LRR0B28YOZDS,1,How to Be Good
1741,1573229326,ACX4FY8BO9R5D,5,How to Be Good
1742,1573229326,A1B9VX6MZ0MZ1T,3,How to Be Good
1743,1573229326,A29EW6FITI2SS4,4,How to Be Good
1744,1573229326,AHE0DZVN59W56,2,How to Be Good
1745,1573229326,AAYLJWPI9P6SI,1,How to Be Good
1746,1573229326,A1G9QM3PLG50LU,5,How to Be Good
1747,1573229326,A1AFPFX1UHTZD5,4,How to Be Good
1748,1573229326,ACEC23OGX0VTW,2,How to Be Good
1749,1573229326,A2W70ER6LB5L3U,2,How to Be Good
1750,1573229326,A1ZOF747O5EB6R,3,How to Be Good
1751,1573229326,A2UEYWDSEXIDYA,3,How to Be Good
1752,1573229326,AJ7XCZQUMME7N,1,How to Be Good
1753,1573229326,AO6IXTEYP209K,5,How to Be Good
1754,1573229326,A2YVFS9EKKLNR8,2,How to Be Good
1755,1573229326,A17VXFEF21D1YS,5,How to Be Good
1756,1573229326,A2F3M93RRLFQNJ,4,How to Be Good
1757,1573229326,A225NQ2ZS9J5ZF,1,How to Be Good
1758,1573229326,ACU61HYI0PF5V,1,How to Be Good
1759,1573229326,A3MOHAYDKS7SG2,5,How to Be Good
1760,1573229326,A251N8N4ZHKHDT,2,How to Be Good
1761,1573229326,A35BGQJ1V5H409,3,How to Be Good
1762,1573229326,A19FVRG6W5435W,3,How to Be Good
1763,1573229326,A436JDUD35KT,1,How to Be Good
